Request ID,Group,Request Mode,Department,Subject,Created Time,Completed Time,Reason for Request,Last Update Time,Resolved Time
7432,IT Support,Web Form,Treasury Front Office Department,Resetting Internet login password for Doreen Tagalile,10/22/2015 9:26,10/23/2015 8:58,Not Assigned,Not Assigned,10/23/2015 8:58
7982,IT Support,Web Form,Not Assigned,UPGRADE ADRENALIN SYSTEM FOR IWENM,11/16/2015 9:21,11/16/2015 9:45,Not Assigned,Not Assigned,11/16/2015 9:45
7974,IT Support,Web Form,Not Assigned,RESET DESKTOP PASSWORD,11/13/2015 17:14,11/16/2015 8:48,Not Assigned,11/16/2015 9:07,11/16/2015 8:48
7979,CBS,Web Form,Not Assigned,LEAVE CANCELLATION IFO  MARTIN TEMU,11/16/2015 9:10,11/16/2015 9:50,Not Assigned,11/16/2015 9:50,11/16/2015 9:50
8018,IT Support,Web Form,Not Assigned,RELOCATING MCSOP,11/17/2015 9:19,11/17/2015 12:23,Not Assigned,Not Assigned,11/17/2015 12:23
7920,CBS,Web Form,Not Assigned,REQUEST FOR CBS CHIEF CASHIER USER RIGHTS-VICTORIAM,11/12/2015 8:24,11/12/2015 9:04,Not Assigned,11/12/2015 9:04,11/12/2015 9:04
7741,CBS,Web Form,Not Assigned,WORK FLOW USER RIGHTS,11/6/2015 8:54,11/6/2015 10:34,Not Assigned,11/6/2015 10:34,11/6/2015 10:34
7927,CBS,Web Form,Not Assigned,OPENING OF TWO GL's,11/12/2015 9:16,11/13/2015 9:01,Not Assigned,11/13/2015 9:01,11/13/2015 9:01
7717,IT Support,Web Form,Not Assigned,SYBRIN PROBLEM,11/4/2015 8:57,11/4/2015 16:37,Not Assigned,11/4/2015 16:37,11/4/2015 16:37
7721,IT Support,Web Form,Not Assigned,PASSWORD,11/4/2015 9:43,11/4/2015 16:07,Not Assigned,Not Assigned,11/4/2015 16:07
7583,IT Support,Web Form,Not Assigned,RESET TISSMWANZA DOMAIN PASWORD,10/28/2015 13:06,10/28/2015 13:09,Not Assigned,Not Assigned,10/28/2015 13:09
7347,CBS,Web Form,Not Assigned,REMOVE CHIEF CASHIER CBS RIGHTS,10/19/2015 17:03,10/19/2015 17:17,Not Assigned,10/19/2015 17:17,10/19/2015 17:17
7346,CBS,Web Form,Not Assigned,REMOVE CHIEF CASHIER CBS RIGHT FROM ANNA STELLA KIJALA,10/19/2015 16:41,10/20/2015 11:26,Not Assigned,10/19/2015 16:45,10/20/2015 11:26
7652,IT Support,Web Form,Not Assigned,journal for atm ushirika,11/2/2015 13:08,Not Assigned,Not Assigned,11/3/2015 13:08,Not Assigned
6155,CBS,Web Form,Not Assigned,USER RIGHTS,9/2/2015 8:44,9/2/2015 9:17,Not Assigned,9/2/2015 9:17,9/2/2015 9:17
1050,CBS,Web Form,Not Assigned,REQUEST FOR ENABLE BAKARI MACHUNJA TO LOGIN IN SIBRIN 8 FOR CTS UAT.,3/20/2015 17:50,3/20/2015 18:04,Not Assigned,3/20/2015 18:04,3/20/2015 18:04
1804,CBS,Web Form,Not Assigned,furaha rights,4/14/2015 10:39,4/14/2015 10:51,Not Assigned,4/14/2015 10:51,4/14/2015 10:51
6817,CBS,Web Form,Not Assigned,UNLOCK PASSWORD,9/28/2015 12:57,9/28/2015 13:09,Not Assigned,9/28/2015 13:09,9/28/2015 13:09
6503,CBS,Web Form,Not Assigned,USER RIGHTS ON CTS REMITANCE,9/16/2015 13:34,9/16/2015 14:58,Not Assigned,9/16/2015 14:57,9/16/2015 14:58
5198,IT Support,Web Form,Finance,NO NETWORK COVERAGE,8/3/2015 9:10,8/3/2015 11:45,Not Assigned,Not Assigned,8/3/2015 11:45
4734,CBS,Web Form,Not Assigned,user rights,7/14/2015 10:15,7/14/2015 10:40,Not Assigned,7/14/2015 10:39,7/14/2015 10:40
7169,CBS,Web Form,Not Assigned,TELLER RIGHTS FOR UPENDOM AND TEMPORARY CHIEF CASHIER RIGHTS FOR CONSONGU,10/12/2015 9:09,10/12/2015 10:12,Not Assigned,10/12/2015 10:12,10/12/2015 10:12
1879,IT Support,Web Form,Reconciliation Department,SHIFTING OF RECONCILIATION DEPT,4/15/2015 17:00,4/16/2015 12:59,Not Assigned,4/16/2015 13:00,4/16/2015 12:59
8014,CBS,Web Form,Not Assigned,USER UNBLOCK IN SYBRIN,11/17/2015 8:39,11/17/2015 8:43,Not Assigned,11/17/2015 8:43,11/17/2015 8:43
7969,IT Support,Web Form,Not Assigned,installing qms token,11/13/2015 14:33,Not Assigned,Not Assigned,11/16/2015 14:17,Not Assigned
8007,CBS,Web Form,Not Assigned,UNLOCK PASSWORD,11/16/2015 17:15,11/16/2015 17:17,Not Assigned,11/16/2015 17:17,11/16/2015 17:17
8019,IT Support,Web Form,Not Assigned,LOCKED CASE NUMBERS,11/17/2015 9:28,11/17/2015 12:22,Not Assigned,Not Assigned,11/17/2015 12:22
8028,IT Support,Web Form,Not Assigned,Unblock of email password,11/17/2015 10:42,Not Assigned,Not Assigned,11/17/2015 12:52,Not Assigned
7249,IT Support,Web Form,Not Assigned,FAIL TO PRINT ON KYOCERA FS-1028 MFP.KX,10/15/2015 10:39,11/9/2015 16:19,Not Assigned,10/16/2015 10:41,11/9/2015 16:19
7814,IT Support,Web Form,Not Assigned,Deal Tickets not printing in TBO printer,11/9/2015 12:29,11/9/2015 17:40,Not Assigned,Not Assigned,11/9/2015 17:40
6830,CBS,Web Form,Not Assigned,REMITTANCE RIGHTS-OTT/TISS-ANNA,9/28/2015 17:42,9/28/2015 17:51,Not Assigned,9/28/2015 17:50,9/28/2015 17:51
7669,IT Support,Web Form,Not Assigned,UNLOCK USER ID-CLEARING TANGA,11/3/2015 8:56,11/3/2015 10:27,Not Assigned,Not Assigned,11/3/2015 10:27
7385,CBS,Web Form,Not Assigned,PLS RESET PASSWORD FOR AGNES LUCAS,10/20/2015 14:08,10/20/2015 14:29,Not Assigned,10/20/2015 14:29,10/20/2015 14:29
7487,IT Support,Web Form,Risk Department,FAILURE TO LOGIN CBS,10/23/2015 13:53,10/26/2015 10:00,Not Assigned,10/23/2015 15:22,10/26/2015 10:00
7011,CBS,Web Form,Reconciliation Department,PASSWORD RESET,10/5/2015 14:29,10/5/2015 14:41,Not Assigned,10/5/2015 14:41,10/5/2015 14:41
3079,CBS,Web Form,Not Assigned,CBS USER RIGHTS PROFILE FORM-CONSOLATHA NGUMBI,5/18/2015 14:16,5/18/2015 15:12,Not Assigned,5/18/2015 14:37,5/18/2015 15:12
5514,CBS,Web Form,Not Assigned,reset of CBS password,8/11/2015 14:23,8/11/2015 17:30,Not Assigned,8/11/2015 14:35,8/11/2015 17:30
7950,CBS,Web Form,Not Assigned,unblock user,11/12/2015 17:25,11/12/2015 17:47,Not Assigned,11/12/2015 17:47,11/12/2015 17:47
7926,IT Support,Web Form,Not Assigned,unlock pc,11/12/2015 9:13,11/12/2015 10:41,Not Assigned,Not Assigned,11/12/2015 10:41
7780,CBS,Web Form,Not Assigned,CTS/WORKFLOW USER RIGHTS,11/6/2015 16:46,11/9/2015 9:25,Not Assigned,11/6/2015 16:56,11/9/2015 9:25
7931,IT Support,Web Form,Not Assigned,UN-DISPLAYED ICON FROM WORKFLOW COMPUTER-USER ID MWANAMSA,11/12/2015 9:50,11/12/2015 14:24,Not Assigned,Not Assigned,11/12/2015 14:24
7790,IT Support,Web Form,"Planning, Development and Operation Department",Activating the Outlook address of Rose Kanijo,11/9/2015 9:01,11/9/2015 9:32,Not Assigned,11/9/2015 9:31,11/9/2015 9:32
6092,IT Support,Web Form,Not Assigned,SYBRIN ERROR,8/31/2015 15:59,9/2/2015 13:07,Not Assigned,9/1/2015 12:16,9/2/2015 13:07
6489,CBS,Web Form,Not Assigned,UNLOCK USER NAME SARAHT -WORK FLOW,9/16/2015 9:30,9/16/2015 9:56,Not Assigned,9/16/2015 9:55,9/16/2015 9:56
3764,CBS,Web Form,Not Assigned,REQUEST   FOR   CTS  RIGHTS (AUTHORISATION)     NANCY  SINAY   HUGGINS,6/10/2015 9:36,6/10/2015 11:19,Not Assigned,6/10/2015 11:19,6/10/2015 11:19
4125,IT Support,Web Form,Not Assigned,EMAILS OF ATUPELE,6/22/2015 17:37,6/24/2015 15:44,Not Assigned,6/23/2015 15:23,6/24/2015 15:44
571,CBS,Web Form,Reconciliation Department,POSTING OF LCY IN FCY CURRENCY,3/5/2015 19:34,3/6/2015 9:33,Not Assigned,3/6/2015 9:32,3/6/2015 9:33
3030,Not Assigned,Web Form,Not Assigned,CLEAR ON INTERNET,5/18/2015 8:55,5/18/2015 9:14,Not Assigned,5/18/2015 8:59,5/18/2015 9:14
2726,IT Support,Web Form,Reconciliation Department,statement not available,5/7/2015 10:08,5/8/2015 14:27,Not Assigned,5/8/2015 14:27,5/8/2015 14:27
6397,CBS,Web Form,Not Assigned,USER RIGHTS sybrin IBD,9/11/2015 16:45,9/11/2015 17:19,Not Assigned,9/11/2015 17:16,9/11/2015 17:19
6383,CBS,Web Form,Not Assigned,UNLOCK MARYAMAS CTS SYBRIN 8,9/11/2015 12:03,9/11/2015 12:58,Not Assigned,9/11/2015 12:58,9/11/2015 12:58
6087,IT Support,Web Form,Not Assigned,EMAIL PROBLEM,8/31/2015 14:28,9/4/2015 9:57,Not Assigned,9/1/2015 14:31,9/4/2015 9:57
6805,IT Support,Web Form,Not Assigned,NEW USER RIGHTS.,9/28/2015 11:30,10/1/2015 13:12,Not Assigned,9/28/2015 13:16,10/1/2015 13:12
1767,CBS,Web Form,Not Assigned,USER RIGHTS,4/13/2015 13:41,4/13/2015 13:54,Not Assigned,4/13/2015 13:53,4/13/2015 13:54
1632,IT Support,Web Form,Not Assigned,CONFIGARATION OF NEW DESKTOP & ASSIGN TOKEN,4/8/2015 17:17,4/14/2015 17:00,Not Assigned,4/14/2015 16:40,4/14/2015 17:00
2025,CBS,Web Form,Not Assigned,staff salary accounts,4/20/2015 9:36,4/20/2015 10:02,Not Assigned,4/20/2015 10:02,4/20/2015 10:02
858,IT Support,Not Assigned,Not Assigned,password reset,3/16/2015 15:49,3/16/2015 15:53,Not Assigned,3/16/2015 15:51,3/16/2015 15:53
6152,CBS,Web Form,Not Assigned,reset password user MPOLIG sybrin,9/1/2015 18:10,9/1/2015 18:44,Not Assigned,9/1/2015 18:43,9/1/2015 18:44
4090,CBS,Web Form,Not Assigned,USER RIGHTS,6/22/2015 9:15,6/22/2015 9:30,Not Assigned,6/22/2015 9:29,6/22/2015 9:30
5612,CBS,Web Form,Not Assigned,USER RIGHTS-ONSOLATHA NGUMBI,8/13/2015 19:02,8/17/2015 9:29,Not Assigned,8/14/2015 9:09,8/17/2015 9:29
3857,CBS,Web Form,Not Assigned,user unlock,6/12/2015 11:15,6/12/2015 11:19,Not Assigned,6/12/2015 11:19,6/12/2015 11:19
5859,CBS,Web Form,Not Assigned,SYBRIN WORKFLOW UNLOCK & PASSWORD RESET-DEBORAH MWALUBALILE,8/21/2015 14:57,8/21/2015 16:21,Not Assigned,8/21/2015 16:21,8/21/2015 16:21
5523,CBS,Web Form,Not Assigned,REQUEST   FOR    RESET    CTS   PASSWORD ( MUSTAPHER   JUMA   SAIDI),8/11/2015 16:56,8/11/2015 17:27,Not Assigned,8/11/2015 17:26,8/11/2015 17:27
7788,CBS,Web Form,Not Assigned,PLEASE GIVE SYBRIN USER RIGHT INPUTER FOR JULIETH SANGAWE,11/9/2015 8:33,11/9/2015 9:16,Not Assigned,11/9/2015 9:16,11/9/2015 9:16
8024,CBS,Web Form,Not Assigned,ACTING CHIEF CASHIER USER RIGHTS,11/17/2015 10:02,11/17/2015 10:17,Not Assigned,11/17/2015 10:17,11/17/2015 10:17
7935,IT Support,Web Form,Not Assigned,NON DISPLAYING SYBRIN ICON,11/12/2015 10:23,11/12/2015 12:46,Not Assigned,11/12/2015 12:45,11/12/2015 12:46
8023,CBS,Web Form,Not Assigned,USER,11/17/2015 9:46,11/17/2015 9:50,Not Assigned,11/17/2015 9:50,11/17/2015 9:50
7912,IT Support,Web Form,Not Assigned,CREATE NEW PC USER,11/11/2015 15:07,Not Assigned,Not Assigned,11/11/2015 15:20,Not Assigned
8022,CBS,Web Form,Not Assigned,PASSWORD RESET - REMMY MJEMA,11/17/2015 9:42,11/17/2015 9:49,Not Assigned,Not Assigned,11/17/2015 9:49
8021,IT Support,Web Form,Not Assigned,PLEASE RESET COMPUTER PROFILE PASSWORD FOR GEORGE HESTONE (GEORGEH),11/17/2015 9:37,Not Assigned,Not Assigned,Not Assigned,Not Assigned
7398,IT Support,Web Form,Not Assigned,SYBRIN ERROR KINDLY ASSIST ITS URGENT,10/21/2015 9:02,10/23/2015 9:01,Not Assigned,10/22/2015 9:06,10/23/2015 9:01
741,IT Support,Web Form,Not Assigned,NYERERE BRANCH,3/11/2015 13:22,4/1/2015 9:33,Not Assigned,3/13/2015 10:05,4/1/2015 9:33
6984,IT Support,Web Form,Treasury Front Office Department,Resetting login password,10/5/2015 9:18,10/5/2015 9:37,Not Assigned,10/5/2015 9:37,10/5/2015 9:37
3528,IT Support,Web Form,Not Assigned,Leah PC's,6/2/2015 9:57,6/10/2015 7:41,Not Assigned,6/2/2015 10:26,6/10/2015 7:41
585,System and Database Administration,Web Form,Not Assigned,ITEMS NOT FUNCTIONING,3/6/2015 10:24,4/23/2015 8:34,Not Assigned,4/23/2015 8:31,4/23/2015 8:34
1789,CBS,Web Form,Not Assigned,ERROR IN CLOSING INWARD CLEARING USD,4/13/2015 18:14,4/13/2015 18:33,Not Assigned,4/13/2015 18:22,4/13/2015 18:33
2623,Network,Not Assigned,Not Assigned,MIGRATING MWANZA ATM TO YCS,5/5/2015 13:16,5/6/2015 7:11,Not Assigned,5/6/2015 7:11,5/6/2015 7:11
5938,IT Support,Web Form,Not Assigned,SYSTEM DOWN - HILLPARK,8/25/2015 15:19,8/25/2015 17:59,Not Assigned,8/25/2015 17:59,8/25/2015 17:59
5454,IT Support,Web Form,Not Assigned,COMPUTER LOGIN.,8/10/2015 16:35,8/11/2015 15:58,Not Assigned,8/11/2015 15:58,8/11/2015 15:58
8012,CBS,Web Form,Not Assigned,USER UNBLOCK IN SYBRIN WORKFLOW,11/17/2015 8:25,11/17/2015 8:36,Not Assigned,11/17/2015 8:36,11/17/2015 8:36
3130,IT Support,Web Form,Not Assigned,RECTIFY-THIS COPY OF WINDOWS IS NOT GENUINE,5/19/2015 11:45,5/20/2015 12:16,Not Assigned,5/20/2015 10:47,5/20/2015 12:16
4126,IT Support,Web Form,Not Assigned,sybrin error,6/22/2015 17:49,6/23/2015 12:25,Not Assigned,6/23/2015 9:41,6/23/2015 12:25
6554,CBS,Web Form,Not Assigned,RE;UNLOCK USER BUPE,9/17/2015 13:23,9/17/2015 13:25,Not Assigned,9/17/2015 13:24,9/17/2015 13:25
2644,IT Support,Web Form,Not Assigned,RE;UPS PROBLEM-MBEYA,5/5/2015 16:56,Not Assigned,Not Assigned,5/12/2015 14:59,Not Assigned
5225,IT Support,Web Form,Not Assigned,i can not send emails,8/3/2015 14:41,8/3/2015 16:10,Not Assigned,8/3/2015 16:10,8/3/2015 16:10
6265,IT Support,Web Form,Not Assigned,SCANNER PROBLEM,9/7/2015 14:39,9/7/2015 14:47,Not Assigned,Not Assigned,9/7/2015 14:47
4394,IT Support,Web Form,Not Assigned,New e-mail ID creation.,7/1/2015 13:01,7/1/2015 17:54,Not Assigned,7/1/2015 17:54,7/1/2015 17:54
6846,IT Support,Web Form,"Planning, Development and Operation Department",STEPS TO ARCHIVE MY E-MAILS,9/29/2015 10:30,9/29/2015 12:17,Not Assigned,9/29/2015 12:16,9/29/2015 12:17
5535,Not Assigned,Web Form,Human Resources Department,Please configure proxy settings in my machine,8/12/2015 9:32,8/13/2015 16:20,Not Assigned,8/12/2015 12:52,8/13/2015 16:20
4543,IT Support,Web Form,Customer service,OUTLOOK EMAIL,7/6/2015 17:21,7/8/2015 11:06,Not Assigned,7/8/2015 11:06,7/8/2015 11:06
4727,IT Support,Web Form,Not Assigned,QMS,7/14/2015 9:01,7/14/2015 12:33,Not Assigned,7/14/2015 10:23,7/14/2015 12:33
7749,IT Support,Web Form,Not Assigned,CHECKLIST,11/6/2015 9:50,Not Assigned,Not Assigned,Not Assigned,Not Assigned
7797,CBS,Web Form,Not Assigned,UNLOCK USER IN SYBRIN CTS USER ID POLYCTEM,11/9/2015 10:24,11/9/2015 10:56,Not Assigned,11/9/2015 10:56,11/9/2015 10:56
8027,IT Support,Web Form,Not Assigned,ASSIST TO UNLOCK DESKTOP-peternm,11/17/2015 10:34,11/17/2015 11:46,Not Assigned,Not Assigned,11/17/2015 11:46
7795,CBS,Web Form,Not Assigned,RE:WORKFLOW/CTS AND CBS USER RIGHTS,11/9/2015 10:13,11/9/2015 11:34,Not Assigned,11/9/2015 11:32,11/9/2015 11:34
7976,CBS,Web Form,Not Assigned,CHIEF CASHIER'S RIGHTS,11/14/2015 8:49,11/16/2015 8:08,Not Assigned,11/16/2015 8:55,11/16/2015 8:08
7915,IT Support,Web Form,Not Assigned,flex cube statement from 01.01.2000 up to migration,11/11/2015 16:20,Not Assigned,Not Assigned,11/12/2015 16:23,Not Assigned
7799,CBS,Web Form,Not Assigned,ENABLE WORKFLOW CHECKER RIGHTS- VISHALR,11/9/2015 10:30,11/9/2015 11:36,Not Assigned,11/9/2015 11:35,11/9/2015 11:36
7794,CBS,Web Form,Not Assigned,RE: CBS USER RIGHTS,11/9/2015 10:02,11/9/2015 10:19,Not Assigned,11/9/2015 11:43,11/9/2015 10:19
7770,IT Support,Web Form,Not Assigned,sybrin failure,11/6/2015 15:18,11/9/2015 17:54,Not Assigned,Not Assigned,11/9/2015 17:54
2065,IT Support,Web Form,Not Assigned,BOT FILES,4/20/2015 17:54,4/20/2015 19:14,Not Assigned,4/20/2015 19:16,4/20/2015 19:14
8025,IT Support,Web Form,Not Assigned,printer and compyuter request,11/17/2015 10:17,Not Assigned,Not Assigned,Not Assigned,Not Assigned
4528,IT Support,Web Form,Not Assigned,RESET PASSWORD FOR FIRST WINDOW,7/6/2015 14:55,7/9/2015 15:11,Not Assigned,7/9/2015 13:41,7/9/2015 15:11
5806,CBS,Web Form,Finance,GL POSTING,8/20/2015 14:53,8/20/2015 15:43,Not Assigned,8/20/2015 15:44,8/20/2015 15:43
5735,CBS,Web Form,Not Assigned,QUERY ON CASH WITHDRAW,8/18/2015 18:13,9/18/2015 9:58,Not Assigned,Not Assigned,9/18/2015 9:58
8026,IT Support,Web Form,Not Assigned,request for compyuter and printer,11/17/2015 10:21,Not Assigned,Not Assigned,Not Assigned,Not Assigned
8020,IT Support,Web Form,Not Assigned,PLEASE RESET COMPUTER PROFILE PASSWORD FOR SOPHIA MREMA (SOPHIAG),11/17/2015 9:33,Not Assigned,Not Assigned,Not Assigned,Not Assigned
3921,IT Support,Web Form,Not Assigned,FLEXICUBE STATEMENT ACCOUNT NAAZNEEN INVESTMENT LTD. 0780008806,6/15/2015 14:58,6/22/2015 16:57,Not Assigned,6/22/2015 16:57,6/22/2015 16:57
1808,CBS,Web Form,Not Assigned,UNLOCK USER ID,4/14/2015 11:49,4/14/2015 11:56,Not Assigned,4/14/2015 11:55,4/14/2015 11:56
6855,IT Support,Web Form,INTERNATIONAL BANKING DIVISION,"instalation of sybrin and cbs,helpdesk",9/29/2015 12:20,9/30/2015 10:55,Not Assigned,Not Assigned,9/30/2015 10:55
7779,IT Support,Web Form,Not Assigned,SYBRIN SYSTEM,11/6/2015 16:44,Not Assigned,Not Assigned,Not Assigned,Not Assigned
7956,CBS,Web Form,Not Assigned,SYBRIN PASSWORD UNBLOCK - VIOLETH,11/13/2015 10:06,11/13/2015 10:18,Not Assigned,11/13/2015 10:18,11/13/2015 10:18
7959,CBS,Web Form,Not Assigned,REMITTANCE MODULE RIGHTS,11/13/2015 10:24,11/13/2015 10:42,Not Assigned,11/13/2015 10:38,11/13/2015 10:42
7784,CBS,Web Form,Not Assigned,CBS,11/6/2015 18:17,11/9/2015 8:29,Not Assigned,11/9/2015 8:29,11/9/2015 8:29
7777,CBS,Not Assigned,CBO Department,GL Opening,11/6/2015 16:30,11/9/2015 9:19,Not Assigned,11/9/2015 9:19,11/9/2015 9:19
7737,CBS,Web Form,Retail Department,INDIFFERENCES ON LOAN AMOUNT SANCTIONED AND DOCUMENTS GENERATED IN LOAN FLO-PROPOSAL NO. 2913,11/4/2015 17:32,Not Assigned,Not Assigned,11/9/2015 9:24,Not Assigned
7725,IT Support,Web Form,Not Assigned,acces of shared folder IBD folder Z,11/4/2015 10:47,11/4/2015 16:28,Not Assigned,Not Assigned,11/4/2015 16:28
7527,CBS,Web Form,Not Assigned,USER RIGHTS FOR WORKFLOW,10/26/2015 15:19,10/26/2015 15:33,Not Assigned,10/26/2015 15:33,10/26/2015 15:33
7429,CBS,Web Form,Not Assigned,RIGHTS TO VIEW MY SALARY ACCOUNT DETAILS,10/22/2015 9:07,10/22/2015 11:24,Not Assigned,10/22/2015 11:23,10/22/2015 11:24
6256,IT Support,Web Form,Not Assigned,scanner problem,9/7/2015 11:36,Not Assigned,Not Assigned,Not Assigned,Not Assigned
7391,IT Support,Web Form,Not Assigned,SWIFT MESSAGES NOT IN KENEX,10/20/2015 15:14,10/22/2015 12:44,Not Assigned,10/22/2015 12:44,10/22/2015 12:44
7917,CBS,Web Form,Not Assigned,GL OPENING A/C 420009003-TZS,11/11/2015 16:31,11/12/2015 8:19,Not Assigned,11/12/2015 8:19,11/12/2015 8:19
7916,CBS,Web Form,Not Assigned,GL OPENING A/C 420001010,11/11/2015 16:29,11/12/2015 8:19,Not Assigned,11/12/2015 8:19,11/12/2015 8:19
7458,CBS,Web Form,Not Assigned,ALLOW GL POSTING ON GL 182000115 and 123001001,10/22/2015 15:01,10/23/2015 9:46,Not Assigned,10/22/2015 15:11,10/23/2015 9:46
7427,IT Support,Web Form,Not Assigned,UNLOCK MAULID JUMA,10/22/2015 8:54,10/22/2015 9:54,Not Assigned,Not Assigned,10/22/2015 9:54
7489,CBS,Web Form,Finance,re-opening of GL,10/23/2015 15:13,10/23/2015 17:09,Not Assigned,10/23/2015 15:20,10/23/2015 17:09
7798,IT Support,Web Form,Not Assigned,unlock  outlook  user,11/9/2015 10:24,11/9/2015 10:43,Not Assigned,11/9/2015 10:42,11/9/2015 10:43
7492,IT Support,Web Form,INTERNATIONAL BANKING DIVISION,TISS  1 Window Login Password Reset,10/23/2015 17:00,10/23/2015 17:45,Not Assigned,Not Assigned,10/23/2015 17:45
7405,IT Support,Web Form,Not Assigned,LOGIN Unlock,10/21/2015 14:01,10/22/2015 10:21,Not Assigned,10/22/2015 10:21,10/22/2015 10:21
525,Network,Web Form,IT Department,User Rights for AirtelMoney,3/4/2015 16:57,Not Assigned,Not Assigned,3/5/2015 11:40,3/5/2015 11:40
6779,Network,Web Form,Finance,Network connection (JOSEPH MRAWA),9/28/2015 9:37,9/29/2015 17:48,Not Assigned,9/29/2015 17:48,9/29/2015 17:48
7014,CBS,Web Form,Not Assigned,CTS/WORKFLOW USER LOCKED,10/5/2015 15:49,10/5/2015 15:54,Not Assigned,10/5/2015 15:50,10/5/2015 15:54
6772,CBS,Web Form,Not Assigned,chief cashier user rights,9/28/2015 9:11,9/28/2015 9:40,Not Assigned,9/28/2015 9:40,9/28/2015 9:40
7961,CBS,Web Form,Not Assigned,UNLOCK CBS,11/13/2015 10:39,11/13/2015 10:48,Not Assigned,11/13/2015 10:48,11/13/2015 10:48
7778,IT Support,Web Form,Not Assigned,UNABLE TO VIEW,11/6/2015 16:41,11/10/2015 9:44,Not Assigned,Not Assigned,11/10/2015 9:44
7804,IT Support,Web Form,Not Assigned,CONNECTION OF SYBRIN ON BM COMPUTER,11/9/2015 11:47,11/10/2015 17:30,Not Assigned,11/10/2015 12:29,11/10/2015 17:30
7752,Network,Web Form,Not Assigned,Internet password reset,11/6/2015 11:00,11/9/2015 9:12,Not Assigned,Not Assigned,11/9/2015 9:12
7782,CBS,Web Form,Not Assigned,RESET CBS PASSWORD - JACQUMBU,11/6/2015 17:32,11/6/2015 17:48,Not Assigned,11/6/2015 18:30,11/6/2015 17:48
7802,CBS,Not Assigned,IT and CBS Department,Unlock my Sybrin ID,11/9/2015 10:57,11/9/2015 11:08,Not Assigned,Not Assigned,11/9/2015 11:08
7645,IT Support,Web Form,Not Assigned,Upgrade Inernet Explorer -So as to Access Adrenelin Upgrade,11/2/2015 11:26,11/9/2015 13:33,Not Assigned,11/3/2015 11:28,11/9/2015 13:33
7753,IT Support,Web Form,Not Assigned,LOGIN USER ID&PASSWORD,11/6/2015 11:05,11/6/2015 11:12,Not Assigned,Not Assigned,11/6/2015 11:12
7431,IT Support,Web Form,Not Assigned,QMS MACHINE NOT WORKING,10/22/2015 9:08,10/23/2015 11:50,Not Assigned,Not Assigned,10/23/2015 11:50
7663,CBS,Web Form,Not Assigned,October Interest rate,11/2/2015 16:56,11/2/2015 17:13,Not Assigned,11/2/2015 17:13,11/2/2015 17:13
7809,Network,Web Form,Not Assigned,Remote Desktop Connection,11/9/2015 12:05,Not Assigned,Not Assigned,11/12/2015 12:05,Not Assigned
7369,CBS,Web Form,Not Assigned,USER RIGHTS FOR WORKFLOW,10/20/2015 10:11,10/20/2015 11:06,Not Assigned,10/20/2015 11:06,10/20/2015 11:06
7807,Network,Web Form,"Planning, Development and Operation Department",INTERNET LOGIN,11/9/2015 11:51,Not Assigned,Not Assigned,11/12/2015 11:50,Not Assigned
7754,IT Support,Web Form,Not Assigned,PC PROBLEM,11/6/2015 11:11,11/13/2015 16:48,Not Assigned,11/6/2015 11:15,11/13/2015 16:48
7722,CBS,Web Form,Not Assigned,OPEN GL-182000304 (INT REC PLACEMENT IN TZ),11/4/2015 10:09,11/9/2015 11:35,Not Assigned,11/9/2015 11:35,11/9/2015 11:35
7177,CBS,Web Form,Retail Department,unlock my cbs user ID,10/12/2015 9:50,10/12/2015 9:54,Not Assigned,10/12/2015 9:53,10/12/2015 9:54
7259,CBS,Web Form,Not Assigned,USER RIGHTS,10/15/2015 13:26,10/15/2015 16:49,Not Assigned,10/15/2015 13:36,10/15/2015 16:49
7351,CBS,Web Form,Not Assigned,issue cash rights,10/19/2015 17:43,10/19/2015 18:11,Not Assigned,10/19/2015 18:11,10/19/2015 18:11
7456,IT Support,Web Form,Human Resources Department,Scanner is not connected to pc,10/22/2015 14:49,10/26/2015 9:18,Not Assigned,10/23/2015 14:52,10/26/2015 9:18
7400,IT Support,Web Form,Not Assigned,mbeya case no.20093,10/21/2015 10:03,10/26/2015 10:03,Not Assigned,10/22/2015 10:23,10/26/2015 10:03
7401,CBS,Web Form,Reconciliation Department,unlock sybrin user,10/21/2015 10:08,10/21/2015 10:55,Not Assigned,10/21/2015 10:55,10/21/2015 10:55
7343,IT Support,Web Form,Not Assigned,WORKFLOW ERROR - REMITTENCE MODULE,10/19/2015 14:57,10/19/2015 17:17,Not Assigned,10/19/2015 17:11,10/19/2015 17:17
7808,Network,Web Form,Not Assigned,Remote Desktop Connection,11/9/2015 12:01,Not Assigned,Not Assigned,11/12/2015 12:05,Not Assigned
7937,IT Support,Web Form,Not Assigned,PROBLEM WITH SYBRIN CLIENT,11/12/2015 10:51,11/12/2015 14:46,Not Assigned,11/12/2015 14:46,11/12/2015 14:46
7919,IT Support,Web Form,Not Assigned,UNLOCK PC,11/12/2015 8:22,11/12/2015 12:48,Not Assigned,Not Assigned,11/12/2015 12:48
